productid,product_name,year_month,inventory_level,sales_units,storage_cost_pln_per_unit_month,shelf_life_months,lead_time_months,safety_stock_months,price_pln_per_unit,plan_2023_units,plan_2024_units,plan_2025_units,plan_2023_pln,plan_2024_pln,plan_2025_pln,price_pln_per_unit_plan,date
P045,Product 045,202408,130.0,37.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2024-08-01
P045,Product 045,202409,98.0,32.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2024-09-01
P045,Product 045,202410,64.0,34.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2024-10-01
P045,Product 045,202411,28.0,36.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2024-11-01
P045,Product 045,202412,197.0,40.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2024-12-01
P045,Product 045,202501,142.0,55.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2025-01-01
P045,Product 045,202502,100.0,42.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2025-02-01
P045,Product 045,202503,55.0,45.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2025-03-01
P045,Product 045,202504,18.0,37.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2025-04-01
P045,Product 045,202505,237.0,33.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2025-05-01
P045,Product 045,202506,211.0,26.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2025-06-01
P045,Product 045,202507,171.0,40.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2025-07-01
P045,Product 045,202508,138.0,33.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2025-08-01
P045,Product 045,202509,102.0,36.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2025-09-01
P045,Product 045,202510,63.0,39.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2025-10-01
P045,Product 045,202511,34.0,29.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2025-11-01
P045,Product 045,202512,195.0,48.0,0.74,10,1,1.6,57.69,493,400,420,28441.17,23076.0,24229.8,57.69,2025-12-01
P046,Product 046,202301,419.0,66.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2023-01-01
P046,Product 046,202302,334.0,85.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2023-02-01
P046,Product 046,202303,263.0,71.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2023-03-01
P046,Product 046,202304,184.0,79.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2023-04-01
P046,Product 046,202305,0.0,184.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2023-05-01
P046,Product 046,202306,790.0,96.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2023-06-01
P046,Product 046,202307,700.0,90.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2023-07-01
P046,Product 046,202308,641.0,59.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2023-08-01
P046,Product 046,202309,531.0,110.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2023-09-01
P046,Product 046,202310,412.0,119.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2023-10-01
P046,Product 046,202311,328.0,84.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2023-11-01
P046,Product 046,202312,240.0,88.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2023-12-01
P046,Product 046,202401,182.0,58.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2024-01-01
P046,Product 046,202402,121.0,61.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2024-02-01
P046,Product 046,202403,37.0,84.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2024-03-01
P046,Product 046,202404,475.0,39.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2024-04-01
P046,Product 046,202405,397.0,78.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2024-05-01
P046,Product 046,202406,284.0,113.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2024-06-01
P046,Product 046,202407,243.0,41.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2024-07-01
P046,Product 046,202408,156.0,87.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2024-08-01
P046,Product 046,202409,62.0,94.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2024-09-01
P046,Product 046,202410,508.0,76.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2024-10-01
P046,Product 046,202411,443.0,65.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2024-11-01
P046,Product 046,202412,360.0,83.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2024-12-01
P046,Product 046,202501,291.0,69.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2025-01-01
P046,Product 046,202502,191.0,100.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2025-02-01
P046,Product 046,202503,57.0,134.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2025-03-01
P046,Product 046,202504,700.0,68.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2025-04-01
P046,Product 046,202505,649.0,51.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2025-05-01
P046,Product 046,202506,426.0,223.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2025-06-01
P046,Product 046,202507,334.0,92.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2025-07-01
P046,Product 046,202508,232.0,102.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2025-08-01
P046,Product 046,202509,122.0,110.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2025-09-01
P046,Product 046,202510,66.0,56.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2025-10-01
P046,Product 046,202511,547.0,148.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2025-11-01
P046,Product 046,202512,435.0,112.0,1.36,10,2,0.6,99.94,856,853,1093,85548.64,85248.82,109234.42,99.94,2025-12-01
P047,Product 047,202301,311.0,277.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2023-01-01
P047,Product 047,202302,0.0,311.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2023-02-01
P047,Product 047,202303,597.0,57.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2023-03-01
P047,Product 047,202304,446.0,151.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2023-04-01
P047,Product 047,202305,282.0,164.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2023-05-01
P047,Product 047,202306,67.0,215.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2023-06-01
P047,Product 047,202307,506.0,269.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2023-07-01
P047,Product 047,202308,334.0,172.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2023-08-01
P047,Product 047,202309,162.0,172.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2023-09-01
P047,Product 047,202310,901.0,81.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2023-10-01
P047,Product 047,202311,712.0,189.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2023-11-01
P047,Product 047,202312,541.0,171.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2023-12-01
P047,Product 047,202401,424.0,117.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2024-01-01
P047,Product 047,202402,0.0,424.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2024-02-01
P047,Product 047,202403,1223.0,169.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2024-03-01
P047,Product 047,202404,1052.0,171.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2024-04-01
P047,Product 047,202405,832.0,220.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2024-05-01
P047,Product 047,202406,824.0,8.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2024-06-01
P047,Product 047,202407,605.0,219.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2024-07-01
P047,Product 047,202408,304.0,301.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2024-08-01
P047,Product 047,202409,162.0,142.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2024-09-01
P047,Product 047,202410,852.0,195.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2024-10-01
P047,Product 047,202411,733.0,119.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2024-11-01
P047,Product 047,202412,361.0,372.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2024-12-01
P047,Product 047,202501,204.0,157.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2025-01-01
P047,Product 047,202502,911.0,159.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2025-02-01
P047,Product 047,202503,682.0,229.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2025-03-01
P047,Product 047,202504,0.0,682.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2025-04-01
P047,Product 047,202505,1574.0,228.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2025-05-01
P047,Product 047,202506,647.0,927.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2025-06-01
P047,Product 047,202507,485.0,162.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2025-07-01
P047,Product 047,202508,268.0,217.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2025-08-01
P047,Product 047,202509,188.0,80.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2025-09-01
P047,Product 047,202510,611.0,192.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2025-10-01
P047,Product 047,202511,504.0,107.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2025-11-01
P047,Product 047,202512,380.0,124.0,0.46,18,1,1.7,14.99,2383,2546,2764,35721.17,38164.54,41432.36,14.99,2025-12-01
P048,Product 048,202301,227.0,22.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2023-01-01
P048,Product 048,202302,87.0,140.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2023-02-01
P048,Product 048,202303,0.0,87.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2023-03-01
P048,Product 048,202304,355.0,122.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2023-04-01
P048,Product 048,202305,293.0,62.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2023-05-01
P048,Product 048,202306,229.0,64.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2023-06-01
P048,Product 048,202307,129.0,100.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2023-07-01
P048,Product 048,202308,46.0,83.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2023-08-01
P048,Product 048,202309,161.0,216.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2023-09-01
P048,Product 048,202310,126.0,35.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2023-10-01
P048,Product 048,202311,50.0,76.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2023-11-01
P048,Product 048,202312,444.0,43.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2023-12-01
P048,Product 048,202401,292.0,152.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2024-01-01
P048,Product 048,202402,232.0,60.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2024-02-01
P048,Product 048,202403,227.0,5.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2024-03-01
P048,Product 048,202404,164.0,63.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2024-04-01
P048,Product 048,202405,93.0,71.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2024-05-01
P048,Product 048,202406,0.0,93.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2024-06-01
P048,Product 048,202407,231.0,80.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2024-07-01
P048,Product 048,202408,158.0,73.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2024-08-01
P048,Product 048,202409,87.0,71.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2024-09-01
P048,Product 048,202410,20.0,67.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2024-10-01
P048,Product 048,202411,225.0,78.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2024-11-01
P048,Product 048,202412,169.0,56.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2024-12-01
P048,Product 048,202501,53.0,116.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2025-01-01
P048,Product 048,202502,34.0,354.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2025-02-01
P048,Product 048,202503,631.0,107.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2025-03-01
P048,Product 048,202504,580.0,51.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2025-04-01
P048,Product 048,202505,531.0,49.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2025-05-01
P048,Product 048,202506,312.0,219.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2025-06-01
P048,Product 048,202507,260.0,52.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2025-07-01
P048,Product 048,202508,171.0,89.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2025-08-01
P048,Product 048,202509,129.0,42.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2025-09-01
P048,Product 048,202510,34.0,95.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2025-10-01
P048,Product 048,202511,201.0,135.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2025-11-01
P048,Product 048,202512,157.0,44.0,1.05,24,1,2.0,32.77,1034,594,1161,33884.18,19465.38,38045.97,32.77,2025-12-01
P049,Product 049,202301,384.0,67.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2023-01-01
P049,Product 049,202302,303.0,81.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2023-02-01
P049,Product 049,202303,233.0,70.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2023-03-01
P049,Product 049,202304,182.0,51.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2023-04-01
P049,Product 049,202305,96.0,86.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2023-05-01
P049,Product 049,202306,11.0,85.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2023-06-01
P049,Product 049,202307,425.0,109.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2023-07-01
P049,Product 049,202308,327.0,98.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2023-08-01
P049,Product 049,202309,267.0,60.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2023-09-01
P049,Product 049,202310,216.0,51.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2023-10-01
P049,Product 049,202311,147.0,69.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2023-11-01
P049,Product 049,202312,47.0,100.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2023-12-01
P049,Product 049,202401,483.0,82.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2024-01-01
P049,Product 049,202402,402.0,81.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2024-02-01
P049,Product 049,202403,336.0,66.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2024-03-01
P049,Product 049,202404,288.0,48.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2024-04-01
P049,Product 049,202405,215.0,73.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2024-05-01
P049,Product 049,202406,141.0,74.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2024-06-01
P049,Product 049,202407,22.0,119.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2024-07-01
P049,Product 049,202408,554.0,91.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2024-08-01
P049,Product 049,202409,474.0,80.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2024-09-01
P049,Product 049,202410,408.0,66.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2024-10-01
P049,Product 049,202411,336.0,72.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2024-11-01
P049,Product 049,202412,265.0,71.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2024-12-01
P049,Product 049,202501,183.0,82.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2025-01-01
P049,Product 049,202502,117.0,66.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2025-02-01
P049,Product 049,202503,56.0,61.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2025-03-01
P049,Product 049,202504,476.0,70.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2025-04-01
P049,Product 049,202505,382.0,94.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2025-05-01
P049,Product 049,202506,293.0,89.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2025-06-01
P049,Product 049,202507,201.0,92.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2025-07-01
P049,Product 049,202508,127.0,74.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2025-08-01
P049,Product 049,202509,45.0,82.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2025-09-01
P049,Product 049,202510,557.0,70.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2025-10-01
P049,Product 049,202511,500.0,57.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2025-11-01
P049,Product 049,202512,448.0,52.0,1.01,12,2,1.2,34.43,1004,950,852,34567.72,32708.5,29334.36,34.43,2025-12-01
P050,Product 050,202301,150.0,30.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2023-01-01
P050,Product 050,202302,119.0,31.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2023-02-01
P050,Product 050,202303,81.0,38.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2023-03-01
P050,Product 050,202304,55.0,26.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2023-04-01
P050,Product 050,202305,21.0,34.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2023-05-01
P050,Product 050,202306,172.0,49.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2023-06-01
P050,Product 050,202307,115.0,57.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2023-07-01
P050,Product 050,202308,69.0,46.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2023-08-01
P050,Product 050,202309,31.0,38.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2023-09-01
P050,Product 050,202310,0.0,31.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2023-10-01
P050,Product 050,202311,203.0,32.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2023-11-01
P050,Product 050,202312,173.0,30.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2023-12-01
P050,Product 050,202401,146.0,27.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2024-01-01
P050,Product 050,202402,111.0,35.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2024-02-01
P050,Product 050,202403,78.0,33.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2024-03-01
P050,Product 050,202404,50.0,28.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2024-04-01
P050,Product 050,202405,2.0,48.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2024-05-01
P050,Product 050,202406,167.0,55.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2024-06-01
P050,Product 050,202407,116.0,51.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2024-07-01
P050,Product 050,202408,79.0,37.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2024-08-01
P050,Product 050,202409,38.0,41.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2024-09-01
P050,Product 050,202410,7.0,31.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2024-10-01
P050,Product 050,202411,195.0,33.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2024-11-01
P050,Product 050,202412,154.0,41.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2024-12-01
P050,Product 050,202501,122.0,32.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2025-01-01
P050,Product 050,202502,90.0,32.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2025-02-01
P050,Product 050,202503,54.0,36.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2025-03-01
P050,Product 050,202504,30.0,24.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2025-04-01
P050,Product 050,202505,0.0,30.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2025-05-01
P050,Product 050,202506,143.0,40.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2025-06-01
P050,Product 050,202507,103.0,40.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2025-07-01
P050,Product 050,202508,54.0,49.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2025-08-01
P050,Product 050,202509,22.0,32.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2025-09-01
P050,Product 050,202510,233.0,33.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2025-10-01
P050,Product 050,202511,204.0,29.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2025-11-01
P050,Product 050,202512,178.0,26.0,0.74,23,1,1.4,25.24,412,354,313,10398.88,8934.96,7900.12,25.24,2025-12-01
P051,Product 051,202301,167.0,27.0,0.4,12,1,1.7,19.91,362,405,268,7207.42,8063.55,5335.88,19.91,2023-01-01
P051,Product 051,202302,127.0,40.0,0.4,12,1,1.7,19.91,362,405,268,7207.42,8063.55,5335.88,19.91,2023-02-01
P051,Product 051,202303,92.0,35.0,0.4,12,1,1.7,19.91,362,405,268,7207.42,8063.55,5335.88,19.91,2023-03-01
P051,Product 051,202304,67.0,25.0,0.4,12,1,1.7,19.91,362,405,268,7207.42,8063.55,5335.88,19.91,2023-04-01
