productid,product_name,year_month,inventory_level,sales_units,storage_cost_pln_per_unit_month,shelf_life_months,lead_time_months,safety_stock_months,price_pln_per_unit,plan_2023_units,plan_2024_units,plan_2025_units,plan_2023_pln,plan_2024_pln,plan_2025_pln,price_pln_per_unit_plan,date,year,monthly_revenue,inventory_carrying_cost,annual_sales,average_inventory,average_monthly_demand,excess_inventory,inventory_turnover,lead_time_demand,reorder_point,expiration_risk
P084,Product 084,202409,848.0,258.0,0.2,13,1,1.4,10.08,2951,3150,2761,29746.08,31752.0,27830.88,10.08,2024-09-01,2024,2600.64,169.6,2947.0,769.0,246.0,590.0,3.832249674902471,246.0,176.0,5947.2
P084,Product 084,202410,634.0,214.0,0.2,13,1,1.4,10.08,2951,3150,2761,29746.08,31752.0,27830.88,10.08,2024-10-01,2024,2157.12,126.8,2947.0,769.0,246.0,420.0,3.832249674902471,246.0,176.0,4233.6
P084,Product 084,202411,405.0,229.0,0.2,13,1,1.4,10.08,2951,3150,2761,29746.08,31752.0,27830.88,10.08,2024-11-01,2024,2308.32,81.0,2947.0,769.0,246.0,176.0,3.832249674902471,246.0,176.0,1774.08
P084,Product 084,202412,191.0,214.0,0.2,13,1,1.4,10.08,2951,3150,2761,29746.08,31752.0,27830.88,10.08,2024-12-01,2024,2157.12,38.2,2947.0,769.0,246.0,-23.0,3.832249674902471,246.0,176.0,-231.84
P085,Product 085,202301,722.0,139.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2023-01-01,2023,11377.15,743.66,1604.0,578.0,134.0,583.0,2.7750865051903117,134.0,268.0,47718.55
P085,Product 085,202302,528.0,194.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2023-02-01,2023,15878.9,543.84,1604.0,578.0,134.0,334.0,2.7750865051903117,134.0,268.0,27337.9
P085,Product 085,202303,425.0,103.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2023-03-01,2023,8430.55,437.75,1604.0,578.0,134.0,322.0,2.7750865051903117,134.0,268.0,26355.7
P085,Product 085,202304,300.0,125.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2023-04-01,2023,10231.25,309.0,1604.0,578.0,134.0,175.0,2.7750865051903117,134.0,268.0,14323.749999999998
P085,Product 085,202305,160.0,140.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2023-05-01,2023,11459.0,164.8,1604.0,578.0,134.0,20.0,2.7750865051903117,134.0,268.0,1637.0
P085,Product 085,202306,1061.0,85.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2023-06-01,2023,6957.25,1092.83,1604.0,578.0,134.0,976.0,2.7750865051903117,134.0,268.0,79885.59999999999
P085,Product 085,202307,959.0,102.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2023-07-01,2023,8348.7,987.77,1604.0,578.0,134.0,857.0,2.7750865051903117,134.0,268.0,70145.45
P085,Product 085,202308,853.0,106.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2023-08-01,2023,8676.1,878.59,1604.0,578.0,134.0,747.0,2.7750865051903117,134.0,268.0,61141.95
P085,Product 085,202309,692.0,161.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2023-09-01,2023,13177.85,712.76,1604.0,578.0,134.0,531.0,2.7750865051903117,134.0,268.0,43462.35
P085,Product 085,202310,569.0,123.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2023-10-01,2023,10067.55,586.07,1604.0,578.0,134.0,446.0,2.7750865051903117,134.0,268.0,36505.1
P085,Product 085,202311,425.0,144.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2023-11-01,2023,11786.4,437.75,1604.0,578.0,134.0,281.0,2.7750865051903117,134.0,268.0,22999.85
P085,Product 085,202312,243.0,182.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2023-12-01,2023,14896.7,250.29,1604.0,578.0,134.0,61.0,2.7750865051903117,134.0,268.0,4992.849999999999
P085,Product 085,202401,65.0,178.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2024-01-01,2024,14569.3,66.95,1499.0,620.0,125.0,-113.0,2.417741935483871,125.0,250.0,-9249.05
P085,Product 085,202402,1244.0,168.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2024-02-01,2024,13750.8,1281.32,1499.0,620.0,125.0,1076.0,2.417741935483871,125.0,250.0,88070.59999999999
P085,Product 085,202403,1129.0,115.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2024-03-01,2024,9412.75,1162.87,1499.0,620.0,125.0,1014.0,2.417741935483871,125.0,250.0,82995.9
P085,Product 085,202404,1023.0,106.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2024-04-01,2024,8676.1,1053.69,1499.0,620.0,125.0,917.0,2.417741935483871,125.0,250.0,75056.45
P085,Product 085,202405,933.0,90.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2024-05-01,2024,7366.5,960.99,1499.0,620.0,125.0,843.0,2.417741935483871,125.0,250.0,68999.54999999999
P085,Product 085,202406,808.0,125.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2024-06-01,2024,10231.25,832.24,1499.0,620.0,125.0,683.0,2.417741935483871,125.0,250.0,55903.55
P085,Product 085,202407,671.0,137.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2024-07-01,2024,11213.45,691.13,1499.0,620.0,125.0,534.0,2.417741935483871,125.0,250.0,43707.9
P085,Product 085,202408,544.0,127.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2024-08-01,2024,10394.95,560.32,1499.0,620.0,125.0,417.0,2.417741935483871,125.0,250.0,34131.45
P085,Product 085,202409,416.0,128.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2024-09-01,2024,10476.8,428.48,1499.0,620.0,125.0,288.0,2.417741935483871,125.0,250.0,23572.8
P085,Product 085,202410,303.0,113.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2024-10-01,2024,9249.05,312.09,1499.0,620.0,125.0,190.0,2.417741935483871,125.0,250.0,15551.499999999998
P085,Product 085,202411,207.0,96.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2024-11-01,2024,7857.6,213.21,1499.0,620.0,125.0,111.0,2.417741935483871,125.0,250.0,9085.35
P085,Product 085,202412,91.0,116.0,1.03,15,1,0.5,81.85,1604,1439,1408,131287.4,117782.15,115244.8,81.85,2024-12-01,2024,9494.6,93.73,1499.0,620.0,125.0,-25.0,2.417741935483871,125.0,250.0,-2046.25
P086,Product 086,202301,645.0,95.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2023-01-01,2023,6623.4,599.85,1495.0,444.0,125.0,550.0,3.3671171171171173,375.0,197.0,38346.0
P086,Product 086,202302,546.0,99.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2023-02-01,2023,6902.28,507.78,1495.0,444.0,125.0,447.0,3.3671171171171173,375.0,197.0,31164.84
P086,Product 086,202303,444.0,102.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2023-03-01,2023,7111.44,412.92,1495.0,444.0,125.0,342.0,3.3671171171171173,375.0,197.0,23844.24
P086,Product 086,202304,355.0,89.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2023-04-01,2023,6205.08,330.15,1495.0,444.0,125.0,266.0,3.3671171171171173,375.0,197.0,18545.52
P086,Product 086,202305,257.0,98.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2023-05-01,2023,6832.56,239.01,1495.0,444.0,125.0,159.0,3.3671171171171173,375.0,197.0,11085.48
P086,Product 086,202306,123.0,134.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2023-06-01,2023,9342.48,114.39,1495.0,444.0,125.0,-11.0,3.3671171171171173,375.0,197.0,-766.92
P086,Product 086,202307,701.0,176.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2023-07-01,2023,12270.72,651.93,1495.0,444.0,125.0,525.0,3.3671171171171173,375.0,197.0,36603.0
P086,Product 086,202308,537.0,164.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2023-08-01,2023,11434.08,499.41,1495.0,444.0,125.0,373.0,3.3671171171171173,375.0,197.0,26005.56
P086,Product 086,202309,366.0,171.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2023-09-01,2023,11922.12,340.38,1495.0,444.0,125.0,195.0,3.3671171171171173,375.0,197.0,13595.4
P086,Product 086,202310,234.0,132.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2023-10-01,2023,9203.04,217.62,1495.0,444.0,125.0,102.0,3.3671171171171173,375.0,197.0,7111.44
P086,Product 086,202311,101.0,133.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2023-11-01,2023,9272.76,93.93,1495.0,444.0,125.0,-32.0,3.3671171171171173,375.0,197.0,-2231.04
P086,Product 086,202312,1021.0,102.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2023-12-01,2023,7111.44,949.53,1495.0,444.0,125.0,919.0,3.3671171171171173,375.0,197.0,64072.68
P086,Product 086,202401,912.0,109.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2024-01-01,2024,7599.48,848.16,1489.0,653.0,124.0,803.0,2.280245022970904,372.0,196.0,55985.16
P086,Product 086,202402,807.0,105.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2024-02-01,2024,7320.6,750.51,1489.0,653.0,124.0,702.0,2.280245022970904,372.0,196.0,48943.44
P086,Product 086,202403,678.0,129.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2024-03-01,2024,8993.88,630.54,1489.0,653.0,124.0,549.0,2.280245022970904,372.0,196.0,38276.28
P086,Product 086,202404,583.0,95.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2024-04-01,2024,6623.4,542.19,1489.0,653.0,124.0,488.0,2.280245022970904,372.0,196.0,34023.36
P086,Product 086,202405,457.0,126.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2024-05-01,2024,8784.72,425.01,1489.0,653.0,124.0,331.0,2.280245022970904,372.0,196.0,23077.32
P086,Product 086,202406,280.0,177.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2024-06-01,2024,12340.44,260.4,1489.0,653.0,124.0,103.0,2.280245022970904,372.0,196.0,7181.16
P086,Product 086,202407,156.0,124.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2024-07-01,2024,8645.28,145.08,1489.0,653.0,124.0,32.0,2.280245022970904,372.0,196.0,2231.04
P086,Product 086,202408,1038.0,120.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2024-08-01,2024,8366.4,965.34,1489.0,653.0,124.0,918.0,2.280245022970904,372.0,196.0,64002.96
P086,Product 086,202409,923.0,115.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2024-09-01,2024,8017.8,858.39,1489.0,653.0,124.0,808.0,2.280245022970904,372.0,196.0,56333.76
P086,Product 086,202410,793.0,130.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2024-10-01,2024,9063.6,737.49,1489.0,653.0,124.0,663.0,2.280245022970904,372.0,196.0,46224.36
P086,Product 086,202411,672.0,121.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2024-11-01,2024,8436.12,624.96,1489.0,653.0,124.0,551.0,2.280245022970904,372.0,196.0,38415.72
P086,Product 086,202412,534.0,138.0,0.93,15,3,1.9,69.72,1492,1018,1518,104022.24,70974.96,105834.96,69.72,2024-12-01,2024,9621.36,496.62,1489.0,653.0,124.0,396.0,2.280245022970904,372.0,196.0,27609.12
P087,Product 087,202301,576.0,252.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2023-01-01,2023,4026.96,259.2,2776.0,498.0,231.0,324.0,5.57429718875502,462.0,578.0,5177.52
P087,Product 087,202302,348.0,228.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2023-02-01,2023,3643.44,156.6,2776.0,498.0,231.0,120.0,5.57429718875502,462.0,578.0,1917.6
P087,Product 087,202303,114.0,234.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2023-03-01,2023,3739.32,51.3,2776.0,498.0,231.0,-120.0,5.57429718875502,462.0,578.0,-1917.6
P087,Product 087,202304,875.0,194.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2023-04-01,2023,3100.12,393.75,2776.0,498.0,231.0,681.0,5.57429718875502,462.0,578.0,10882.38
P087,Product 087,202305,595.0,280.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2023-05-01,2023,4474.4,267.75,2776.0,498.0,231.0,315.0,5.57429718875502,462.0,578.0,5033.7
P087,Product 087,202306,391.0,204.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2023-06-01,2023,3259.92,175.95,2776.0,498.0,231.0,187.0,5.57429718875502,462.0,578.0,2988.26
P087,Product 087,202307,156.0,235.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2023-07-01,2023,3755.3,70.2,2776.0,498.0,231.0,-79.0,5.57429718875502,462.0,578.0,-1262.42
P087,Product 087,202308,868.0,249.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2023-08-01,2023,3979.02,390.6,2776.0,498.0,231.0,619.0,5.57429718875502,462.0,578.0,9891.62
P087,Product 087,202309,612.0,256.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2023-09-01,2023,4090.88,275.4,2776.0,498.0,231.0,356.0,5.57429718875502,462.0,578.0,5688.88
P087,Product 087,202310,366.0,246.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2023-10-01,2023,3931.08,164.7,2776.0,498.0,231.0,120.0,5.57429718875502,462.0,578.0,1917.6
P087,Product 087,202311,142.0,224.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2023-11-01,2023,3579.52,63.9,2776.0,498.0,231.0,-82.0,5.57429718875502,462.0,578.0,-1310.36
P087,Product 087,202312,939.0,174.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2023-12-01,2023,2780.52,422.55,2776.0,498.0,231.0,765.0,5.57429718875502,462.0,578.0,12224.7
P087,Product 087,202401,710.0,229.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2024-01-01,2024,3659.42,319.5,2966.0,561.0,247.0,481.0,5.28698752228164,494.0,618.0,7686.38
P087,Product 087,202402,451.0,259.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2024-02-01,2024,4138.82,202.95,2966.0,561.0,247.0,192.0,5.28698752228164,494.0,618.0,3068.16
P087,Product 087,202403,207.0,244.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2024-03-01,2024,3899.12,93.15,2966.0,561.0,247.0,-37.0,5.28698752228164,494.0,618.0,-591.26
P087,Product 087,202404,929.0,255.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2024-04-01,2024,4074.9,418.05,2966.0,561.0,247.0,674.0,5.28698752228164,494.0,618.0,10770.52
P087,Product 087,202405,714.0,215.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2024-05-01,2024,3435.7,321.3,2966.0,561.0,247.0,499.0,5.28698752228164,494.0,618.0,7974.02
P087,Product 087,202406,464.0,250.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2024-06-01,2024,3995.0,208.8,2966.0,561.0,247.0,214.0,5.28698752228164,494.0,618.0,3419.7200000000003
P087,Product 087,202407,273.0,191.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2024-07-01,2024,3052.18,122.85,2966.0,561.0,247.0,82.0,5.28698752228164,494.0,618.0,1310.36
P087,Product 087,202408,932.0,219.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2024-08-01,2024,3499.62,419.4,2966.0,561.0,247.0,713.0,5.28698752228164,494.0,618.0,11393.74
P087,Product 087,202409,631.0,301.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2024-09-01,2024,4809.98,283.95,2966.0,561.0,247.0,330.0,5.28698752228164,494.0,618.0,5273.400000000001
P087,Product 087,202410,390.0,241.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2024-10-01,2024,3851.18,175.5,2966.0,561.0,247.0,149.0,5.28698752228164,494.0,618.0,2381.02
P087,Product 087,202411,111.0,279.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2024-11-01,2024,4458.42,49.95,2966.0,561.0,247.0,-168.0,5.28698752228164,494.0,618.0,-2684.64
P087,Product 087,202412,925.0,283.0,0.45,13,2,0.8,15.98,3390,2427,2672,54172.2,38783.46,42698.56,15.98,2024-12-01,2024,4522.34,416.25,2966.0,561.0,247.0,642.0,5.28698752228164,494.0,618.0,10259.16
P088,Product 088,202301,200.0,63.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2023-01-01,2023,10890.81,478.0,559.0,126.0,47.0,137.0,4.436507936507937,141.0,282.0,23683.19
P088,Product 088,202302,151.0,49.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2023-02-01,2023,8470.63,360.89,559.0,126.0,47.0,102.0,4.436507936507937,141.0,282.0,17632.74
P088,Product 088,202303,109.0,42.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2023-03-01,2023,7260.54,260.51,559.0,126.0,47.0,67.0,4.436507936507937,141.0,282.0,11582.29
P088,Product 088,202304,72.0,37.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2023-04-01,2023,6396.19,172.08,559.0,126.0,47.0,35.0,4.436507936507937,141.0,282.0,6050.45
P088,Product 088,202305,22.0,50.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2023-05-01,2023,8643.5,52.58,559.0,126.0,47.0,-28.0,4.436507936507937,141.0,282.0,-4840.360000000001
P088,Product 088,202306,238.0,44.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2023-06-01,2023,7606.28,568.82,559.0,126.0,47.0,194.0,4.436507936507937,141.0,282.0,33536.78
P088,Product 088,202307,193.0,45.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2023-07-01,2023,7779.15,461.27,559.0,126.0,47.0,148.0,4.436507936507937,141.0,282.0,25584.76
P088,Product 088,202308,143.0,50.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2023-08-01,2023,8643.5,341.77,559.0,126.0,47.0,93.0,4.436507936507937,141.0,282.0,16076.91
P088,Product 088,202309,100.0,43.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2023-09-01,2023,7433.41,239.0,559.0,126.0,47.0,57.0,4.436507936507937,141.0,282.0,9853.59
P088,Product 088,202310,53.0,47.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2023-10-01,2023,8124.89,126.67,559.0,126.0,47.0,6.0,4.436507936507937,141.0,282.0,1037.22
P088,Product 088,202311,19.0,34.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2023-11-01,2023,5877.58,45.41,559.0,126.0,47.0,-15.0,4.436507936507937,141.0,282.0,-2593.05
P088,Product 088,202312,215.0,55.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2023-12-01,2023,9507.85,513.85,559.0,126.0,47.0,160.0,4.436507936507937,141.0,282.0,27659.2
P088,Product 088,202401,169.0,46.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2024-01-01,2024,7952.02,403.91,594.0,144.0,50.0,123.0,4.125,150.0,300.0,21263.01
P088,Product 088,202402,109.0,60.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2024-02-01,2024,10372.2,260.51,594.0,144.0,50.0,49.0,4.125,150.0,300.0,8470.630000000001
P088,Product 088,202403,64.0,45.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2024-03-01,2024,7779.15,152.96,594.0,144.0,50.0,19.0,4.125,150.0,300.0,3284.53
P088,Product 088,202404,17.0,47.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2024-04-01,2024,8124.89,40.63,594.0,144.0,50.0,-30.0,4.125,150.0,300.0,-5186.1
P088,Product 088,202405,280.0,42.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2024-05-01,2024,7260.54,669.2,594.0,144.0,50.0,238.0,4.125,150.0,300.0,41143.06
P088,Product 088,202406,222.0,58.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2024-06-01,2024,10026.46,530.58,594.0,144.0,50.0,164.0,4.125,150.0,300.0,28350.68
P088,Product 088,202407,172.0,50.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2024-07-01,2024,8643.5,411.08,594.0,144.0,50.0,122.0,4.125,150.0,300.0,21090.14
P088,Product 088,202408,128.0,44.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2024-08-01,2024,7606.28,305.92,594.0,144.0,50.0,84.0,4.125,150.0,300.0,14521.08
P088,Product 088,202409,81.0,47.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2024-09-01,2024,8124.89,193.59,594.0,144.0,50.0,34.0,4.125,150.0,300.0,5877.58
P088,Product 088,202410,35.0,46.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2024-10-01,2024,7952.02,83.65,594.0,144.0,50.0,-11.0,4.125,150.0,300.0,-1901.57
P088,Product 088,202411,252.0,61.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2024-11-01,2024,10545.07,602.28,594.0,144.0,50.0,191.0,4.125,150.0,300.0,33018.17
P088,Product 088,202412,204.0,48.0,2.39,19,3,0.5,172.87,399,504,585,68975.13,87126.48,101128.95,172.87,2024-12-01,2024,8297.76,487.56,594.0,144.0,50.0,156.0,4.125,150.0,300.0,26967.72
P089,Product 089,202301,79.0,29.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2023-01-01,2023,990.35,79.79,370.0,66.0,31.0,50.0,5.606060606060606,31.0,28.0,1707.5
P089,Product 089,202302,47.0,32.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2023-02-01,2023,1092.8,47.47,370.0,66.0,31.0,15.0,5.606060606060606,31.0,28.0,512.25
P089,Product 089,202303,15.0,32.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2023-03-01,2023,1092.8,15.15,370.0,66.0,31.0,-17.0,5.606060606060606,31.0,28.0,-580.55
P089,Product 089,202304,112.0,29.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2023-04-01,2023,990.35,113.12,370.0,66.0,31.0,83.0,5.606060606060606,31.0,28.0,2834.45
P089,Product 089,202305,79.0,33.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2023-05-01,2023,1126.95,79.79,370.0,66.0,31.0,46.0,5.606060606060606,31.0,28.0,1570.9
P089,Product 089,202306,47.0,32.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2023-06-01,2023,1092.8,47.47,370.0,66.0,31.0,15.0,5.606060606060606,31.0,28.0,512.25
P089,Product 089,202307,14.0,33.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2023-07-01,2023,1126.95,14.14,370.0,66.0,31.0,-19.0,5.606060606060606,31.0,28.0,-648.85
P089,Product 089,202308,111.0,36.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2023-08-01,2023,1229.4,112.11,370.0,66.0,31.0,75.0,5.606060606060606,31.0,28.0,2561.25
P089,Product 089,202309,88.0,23.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2023-09-01,2023,785.45,88.88,370.0,66.0,31.0,65.0,5.606060606060606,31.0,28.0,2219.75
P089,Product 089,202310,65.0,23.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2023-10-01,2023,785.45,65.65,370.0,66.0,31.0,42.0,5.606060606060606,31.0,28.0,1434.3
P089,Product 089,202311,30.0,35.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2023-11-01,2023,1195.25,30.3,370.0,66.0,31.0,-5.0,5.606060606060606,31.0,28.0,-170.75
P089,Product 089,202312,107.0,33.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2023-12-01,2023,1126.95,108.07,370.0,66.0,31.0,74.0,5.606060606060606,31.0,28.0,2527.1
P089,Product 089,202401,65.0,42.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2024-01-01,2024,1434.3,65.65,401.0,73.0,33.0,23.0,5.493150684931507,33.0,30.0,785.4499999999999
P089,Product 089,202402,25.0,40.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2024-02-01,2024,1366.0,25.25,401.0,73.0,33.0,-15.0,5.493150684931507,33.0,30.0,-512.25
P089,Product 089,202403,147.0,34.0,1.01,14,1,1.1,34.15,300,374,361,10245.0,12772.1,12328.15,34.15,2024-03-01,2024,1161.1,148.47,401.0,73.0,33.0,113.0,5.493150684931507,33.0,30.0,3858.95
