productid,product_name,year_month,inventory_level,sales_units,storage_cost_pln_per_unit_month,shelf_life_months,lead_time_months,safety_stock_months,price_pln_per_unit,plan_2023_units,plan_2024_units,plan_2025_units,plan_2023_pln,plan_2024_pln,plan_2025_pln,price_pln_per_unit_plan,date,year,year_month_numeric,monthly_revenue,inventory_carrying_cost,annual_sales,average_inventory,average_monthly_demand,excess_inventory,inventory_turnover,lead_time_demand,reorder_point,expiration_risk
P041,Product 041,202502,151.0,66.0,0.35,12,2,1.9,28.29,560,691,811,15842.4,19548.39,22943.19,28.29,2025-02-01,2025,202502,1867.14,52.85,758.0,166.0,63.0,85.0,4.566265060240964,126.0,66.0,2404.65
P041,Product 041,202503,92.0,59.0,0.35,12,2,1.9,28.29,560,691,811,15842.4,19548.39,22943.19,28.29,2025-03-01,2025,202503,1669.11,32.2,769.0,156.0,64.0,33.0,4.92948717948718,128.0,67.0,933.5699999999999
P041,Product 041,202504,38.0,54.0,0.35,12,2,1.9,28.29,560,691,811,15842.4,19548.39,22943.19,28.29,2025-04-01,2025,202504,1527.66,13.3,765.0,147.0,64.0,-16.0,5.204081632653061,128.0,67.0,-452.64
P041,Product 041,202505,276.0,63.0,0.35,12,2,1.9,28.29,560,691,811,15842.4,19548.39,22943.19,28.29,2025-05-01,2025,202505,1782.27,96.6,776.0,162.0,65.0,213.0,4.790123456790123,130.0,68.0,6025.7699999999995
P041,Product 041,202506,189.0,87.0,0.35,12,2,1.9,28.29,560,691,811,15842.4,19548.39,22943.19,28.29,2025-06-01,2025,202506,2461.23,66.15,792.0,176.0,66.0,102.0,4.5,132.0,69.0,2885.58
P041,Product 041,202507,123.0,66.0,0.35,12,2,1.9,28.29,560,691,811,15842.4,19548.39,22943.19,28.29,2025-07-01,2025,202507,1867.14,43.05,774.0,166.0,64.0,57.0,4.662650602409639,128.0,67.0,1612.53
P041,Product 041,202508,47.0,76.0,0.35,12,2,1.9,28.29,560,691,811,15842.4,19548.39,22943.19,28.29,2025-08-01,2025,202508,2150.04,16.45,771.0,156.0,64.0,-29.0,4.9423076923076925,128.0,67.0,-820.41
P041,Product 041,202509,369.0,63.0,0.35,12,2,1.9,28.29,560,691,811,15842.4,19548.39,22943.19,28.29,2025-09-01,2025,202509,1782.27,129.15,765.0,179.0,64.0,306.0,4.273743016759776,128.0,67.0,8656.74
P041,Product 041,202510,320.0,49.0,0.35,12,2,1.9,28.29,560,691,811,15842.4,19548.39,22943.19,28.29,2025-10-01,2025,202510,1386.21,112.0,753.0,203.0,63.0,271.0,3.70935960591133,126.0,66.0,7666.59
P041,Product 041,202511,257.0,63.0,0.35,12,2,1.9,28.29,560,691,811,15842.4,19548.39,22943.19,28.29,2025-11-01,2025,202511,1782.27,89.95,765.0,196.0,64.0,194.0,3.9030612244897958,128.0,67.0,5488.26
P041,Product 041,202512,202.0,55.0,0.35,12,2,1.9,28.29,560,691,811,15842.4,19548.39,22943.19,28.29,2025-12-01,2025,202512,1555.95,70.7,757.0,190.0,63.0,147.0,3.9842105263157896,126.0,66.0,4158.63
P042,Product 042,202301,188.0,131.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2023-01-01,2023,202301,4136.98,125.96,,,,57.0,,,,1800.06
P042,Product 042,202302,164.0,24.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2023-02-01,2023,202302,757.92,109.88,,,,140.0,,,,4421.2
P042,Product 042,202303,122.0,42.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2023-03-01,2023,202303,1326.36,81.74,,,,80.0,,,,2526.3999999999996
P042,Product 042,202304,43.0,79.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2023-04-01,2023,202304,2494.82,28.81,,,,-36.0,,,,-1136.8799999999999
P042,Product 042,202305,221.0,66.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2023-05-01,2023,202305,2084.28,148.07,,,,155.0,,,,4894.9
P042,Product 042,202306,139.0,82.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2023-06-01,2023,202306,2589.56,93.13,,,,57.0,,,,1800.06
P042,Product 042,202307,102.0,37.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2023-07-01,2023,202307,1168.46,68.34,,,,65.0,,,,2052.7
P042,Product 042,202308,71.0,31.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2023-08-01,2023,202308,978.98,47.57,,,,40.0,,,,1263.1999999999998
P042,Product 042,202309,15.0,56.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2023-09-01,2023,202309,1768.48,10.05,,,,-41.0,,,,-1294.78
P042,Product 042,202310,129.0,96.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2023-10-01,2023,202310,3031.68,86.43,,,,33.0,,,,1042.1399999999999
P042,Product 042,202311,64.0,65.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2023-11-01,2023,202311,2052.7,42.88,,,,-1.0,,,,-31.58
P042,Product 042,202312,379.0,50.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2023-12-01,2023,202312,1579.0,253.93,759.0,136.0,63.0,329.0,5.580882352941177,126.0,79.0,10389.82
P042,Product 042,202401,168.0,211.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2024-01-01,2024,202401,6663.38,112.56,839.0,135.0,70.0,-43.0,6.214814814814815,140.0,88.0,-1357.9399999999998
P042,Product 042,202402,62.0,106.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2024-02-01,2024,202402,3347.48,41.54,921.0,126.0,77.0,-44.0,7.309523809523809,154.0,96.0,-1389.52
P042,Product 042,202403,624.0,53.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2024-03-01,2024,202403,1673.74,418.08,932.0,168.0,78.0,571.0,5.5476190476190474,156.0,98.0,18032.18
P042,Product 042,202404,467.0,157.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2024-04-01,2024,202404,4958.06,312.89,1010.0,203.0,84.0,310.0,4.975369458128079,168.0,105.0,9789.8
P042,Product 042,202405,427.0,40.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2024-05-01,2024,202405,1263.2,286.09,984.0,221.0,82.0,387.0,4.452488687782806,164.0,102.0,12221.46
P042,Product 042,202406,342.0,85.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2024-06-01,2024,202406,2684.3,229.14,987.0,238.0,82.0,257.0,4.147058823529412,164.0,102.0,8116.0599999999995
P042,Product 042,202407,118.0,224.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2024-07-01,2024,202407,7073.92,79.06,1174.0,239.0,98.0,-106.0,4.912133891213389,196.0,122.0,-3347.48
P042,Product 042,202408,0.0,118.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2024-08-01,2024,202408,3726.44,0.0,1261.0,233.0,105.0,-118.0,5.412017167381975,210.0,131.0,-3726.4399999999996
P042,Product 042,202409,816.0,75.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2024-09-01,2024,202409,2368.5,546.72,1280.0,300.0,107.0,741.0,4.266666666666667,214.0,134.0,23400.78
P042,Product 042,202410,738.0,78.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2024-10-01,2024,202410,2463.24,494.46,1262.0,350.0,105.0,660.0,3.605714285714286,210.0,131.0,20842.8
P042,Product 042,202411,649.0,89.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2024-11-01,2024,202411,2810.62,434.83,1286.0,399.0,107.0,560.0,3.2230576441102756,214.0,134.0,17684.8
P042,Product 042,202412,559.0,90.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2024-12-01,2024,202412,2842.2,374.53,1326.0,414.0,110.0,469.0,3.2028985507246377,220.0,138.0,14811.019999999999
P042,Product 042,202501,498.0,61.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2025-01-01,2025,202501,1926.38,333.66,1176.0,442.0,98.0,437.0,2.660633484162896,196.0,122.0,13800.46
P042,Product 042,202502,431.0,67.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2025-02-01,2025,202502,2115.86,288.77,1137.0,472.0,95.0,364.0,2.4088983050847457,190.0,119.0,11495.119999999999
P042,Product 042,202503,353.0,78.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2025-03-01,2025,202503,2463.24,236.51,1162.0,450.0,97.0,275.0,2.582222222222222,194.0,121.0,8684.5
P042,Product 042,202504,324.0,29.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2025-04-01,2025,202504,915.82,217.08,1034.0,438.0,86.0,295.0,2.3607305936073057,172.0,108.0,9316.1
P042,Product 042,202505,231.0,93.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2025-05-01,2025,202505,2936.94,154.77,1087.0,422.0,91.0,138.0,2.575829383886256,182.0,114.0,4358.04
P042,Product 042,202506,158.0,73.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2025-06-01,2025,202506,2305.34,105.86,1075.0,406.0,90.0,85.0,2.647783251231527,180.0,112.0,2684.2999999999997
P042,Product 042,202507,70.0,88.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2025-07-01,2025,202507,2779.04,46.9,939.0,402.0,78.0,-18.0,2.3358208955223883,156.0,98.0,-568.4399999999999
P042,Product 042,202508,26.0,44.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2025-08-01,2025,202508,1389.52,17.42,865.0,404.0,72.0,-18.0,2.141089108910891,144.0,90.0,-568.4399999999999
P042,Product 042,202509,285.0,86.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2025-09-01,2025,202509,2715.88,190.95,876.0,360.0,73.0,199.0,2.433333333333333,146.0,91.0,6284.42
P042,Product 042,202510,196.0,89.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2025-10-01,2025,202510,2810.62,131.32,887.0,315.0,74.0,107.0,2.815873015873016,148.0,92.0,3379.06
P042,Product 042,202511,151.0,45.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2025-11-01,2025,202511,1421.1,101.17,843.0,274.0,70.0,106.0,3.076642335766423,140.0,88.0,3347.48
P042,Product 042,202512,84.0,67.0,0.67,9,2,1.6,31.58,738,1251,793,23306.04,39506.58,25042.94,31.58,2025-12-01,2025,202512,2115.86,56.28,820.0,234.0,68.0,17.0,3.5042735042735043,136.0,85.0,536.86
P043,Product 043,202301,781.0,105.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2023-01-01,2023,202301,9059.4,976.25,,,,676.0,,,,58325.28
P043,Product 043,202302,637.0,144.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2023-02-01,2023,202302,12424.32,796.25,,,,493.0,,,,42536.04
P043,Product 043,202303,505.0,132.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2023-03-01,2023,202303,11388.96,631.25,,,,373.0,,,,32182.44
P043,Product 043,202304,350.0,155.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2023-04-01,2023,202304,13373.4,437.5,,,,195.0,,,,16824.6
P043,Product 043,202305,226.0,124.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2023-05-01,2023,202305,10698.72,282.5,,,,102.0,,,,8800.56
P043,Product 043,202306,94.0,132.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2023-06-01,2023,202306,11388.96,117.5,,,,-38.0,,,,-3278.64
P043,Product 043,202307,1063.0,131.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2023-07-01,2023,202307,11302.68,1328.75,,,,932.0,,,,80412.96
P043,Product 043,202308,954.0,109.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2023-08-01,2023,202308,9404.52,1192.5,,,,845.0,,,,72906.6
P043,Product 043,202309,864.0,90.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2023-09-01,2023,202309,7765.2,1080.0,,,,774.0,,,,66780.72
P043,Product 043,202310,750.0,114.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2023-10-01,2023,202310,9835.92,937.5,,,,636.0,,,,54874.08
P043,Product 043,202311,602.0,148.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2023-11-01,2023,202311,12769.44,752.5,,,,454.0,,,,39171.12
P043,Product 043,202312,468.0,134.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2023-12-01,2023,202312,11561.52,585.0,1518.0,608.0,126.0,334.0,2.4967105263157894,378.0,252.0,28817.52
P043,Product 043,202401,325.0,143.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2024-01-01,2024,202401,12338.04,406.25,1556.0,570.0,130.0,182.0,2.729824561403509,390.0,260.0,15702.960000000001
P043,Product 043,202402,218.0,107.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2024-02-01,2024,202402,9231.96,272.5,1519.0,535.0,127.0,111.0,2.839252336448598,381.0,254.0,9577.08
P043,Product 043,202403,87.0,131.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2024-03-01,2024,202403,11302.68,108.75,1518.0,500.0,126.0,-44.0,3.036,378.0,252.0,-3796.32
P043,Product 043,202404,1007.0,100.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2024-04-01,2024,202404,8628.0,1258.75,1463.0,555.0,122.0,907.0,2.636036036036036,366.0,244.0,78255.96
P043,Product 043,202405,881.0,126.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2024-05-01,2024,202405,10871.28,1101.25,1465.0,609.0,122.0,755.0,2.405582922824302,366.0,244.0,65141.4
P043,Product 043,202406,748.0,133.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2024-06-01,2024,202406,11475.24,935.0,1466.0,664.0,122.0,615.0,2.2078313253012047,366.0,244.0,53062.2
P043,Product 043,202407,624.0,124.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2024-07-01,2024,202407,10698.72,780.0,1459.0,627.0,122.0,500.0,2.3269537480063796,366.0,244.0,43140.0
P043,Product 043,202408,475.0,149.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2024-08-01,2024,202408,12855.72,593.75,1499.0,587.0,125.0,326.0,2.55366269165247,375.0,250.0,28127.28
P043,Product 043,202409,361.0,114.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2024-09-01,2024,202409,9835.92,451.25,1523.0,546.0,127.0,247.0,2.7893772893772892,381.0,254.0,21311.16
P043,Product 043,202410,194.0,167.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2024-10-01,2024,202410,14408.76,242.5,1576.0,499.0,131.0,27.0,3.158316633266533,393.0,262.0,2329.56
P043,Product 043,202411,47.0,147.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2024-11-01,2024,202411,12683.16,58.75,1575.0,453.0,131.0,-100.0,3.4768211920529803,393.0,262.0,-8628.0
P043,Product 043,202412,1058.0,133.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2024-12-01,2024,202412,11475.24,1322.5,1574.0,502.0,131.0,925.0,3.135458167330677,393.0,262.0,79809.0
P043,Product 043,202501,931.0,127.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2025-01-01,2025,202501,10957.56,1163.75,1558.0,553.0,130.0,804.0,2.817359855334539,390.0,260.0,69369.12
P043,Product 043,202502,766.0,165.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2025-02-01,2025,202502,14236.2,957.5,1616.0,598.0,135.0,601.0,2.702341137123746,405.0,270.0,51854.28
P043,Product 043,202503,629.0,137.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2025-03-01,2025,202503,11820.36,786.25,1622.0,643.0,135.0,492.0,2.5225505443234835,405.0,270.0,42449.76
P043,Product 043,202504,472.0,157.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2025-04-01,2025,202504,13545.96,590.0,1679.0,599.0,140.0,315.0,2.8030050083472453,420.0,280.0,27178.2
P043,Product 043,202505,355.0,117.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2025-05-01,2025,202505,10094.76,443.75,1670.0,555.0,139.0,238.0,3.009009009009009,417.0,278.0,20534.64
P043,Product 043,202506,215.0,140.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2025-06-01,2025,202506,12079.2,268.75,1677.0,511.0,140.0,75.0,3.2818003913894325,420.0,280.0,6471.0
P043,Product 043,202507,82.0,133.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2025-07-01,2025,202507,11475.24,102.5,1686.0,465.0,140.0,-51.0,3.6258064516129034,420.0,280.0,-4400.28
P043,Product 043,202508,970.0,156.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2025-08-01,2025,202508,13459.68,1212.5,1693.0,507.0,141.0,814.0,3.339250493096647,423.0,282.0,70231.92
P043,Product 043,202509,825.0,145.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2025-09-01,2025,202509,12510.6,1031.25,1724.0,545.0,144.0,680.0,3.163302752293578,432.0,288.0,58670.4
P043,Product 043,202510,686.0,139.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2025-10-01,2025,202510,11992.92,857.5,1696.0,586.0,141.0,547.0,2.89419795221843,423.0,282.0,47195.16
P043,Product 043,202511,561.0,125.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2025-11-01,2025,202511,10785.0,701.25,1674.0,629.0,140.0,436.0,2.661367249602544,420.0,280.0,37618.08
P043,Product 043,202512,405.0,156.0,1.25,9,3,1.5,86.28,1429,1577,1367,123294.12,136063.56,117944.76,86.28,2025-12-01,2025,202512,13459.68,506.25,1697.0,575.0,141.0,249.0,2.951304347826087,423.0,282.0,21483.72
P044,Product 044,202301,309.0,81.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2023-01-01,2023,202301,962.28,142.14,,,,228.0,,,,2708.6400000000003
P044,Product 044,202302,247.0,62.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2023-02-01,2023,202302,736.56,113.62,,,,185.0,,,,2197.8
P044,Product 044,202303,159.0,88.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2023-03-01,2023,202303,1045.44,73.14,,,,71.0,,,,843.48
P044,Product 044,202304,90.0,69.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2023-04-01,2023,202304,819.72,41.4,,,,21.0,,,,249.48000000000002
P044,Product 044,202305,396.0,133.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2023-05-01,2023,202305,1580.04,182.16,,,,263.0,,,,3124.44
P044,Product 044,202306,282.0,114.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2023-06-01,2023,202306,1354.32,129.72,,,,168.0,,,,1995.8400000000001
P044,Product 044,202307,114.0,168.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2023-07-01,2023,202307,1995.84,52.44,,,,-54.0,,,,-641.5200000000001
P044,Product 044,202308,66.0,48.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2023-08-01,2023,202308,570.24,30.36,,,,18.0,,,,213.84
P044,Product 044,202309,700.0,29.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2023-09-01,2023,202309,344.52,322.0,,,,671.0,,,,7971.4800000000005
P044,Product 044,202310,628.0,72.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2023-10-01,2023,202310,855.36,288.88,,,,556.0,,,,6605.280000000001
P044,Product 044,202311,356.0,272.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2023-11-01,2023,202311,3231.36,163.76,,,,84.0,,,,997.9200000000001
P044,Product 044,202312,263.0,93.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2023-12-01,2023,202312,1104.84,120.98,1229.0,301.0,102.0,170.0,4.083056478405315,306.0,278.0,2019.6000000000001
P044,Product 044,202401,71.0,192.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2024-01-01,2024,202401,2280.96,32.66,1340.0,281.0,112.0,-121.0,4.7686832740213525,336.0,305.0,-1437.48
P044,Product 044,202402,1153.0,34.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2024-02-01,2024,202402,403.92,530.38,1312.0,356.0,109.0,1119.0,3.6853932584269664,327.0,297.0,13293.720000000001
P044,Product 044,202403,1082.0,71.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2024-03-01,2024,202403,843.48,497.72,1295.0,433.0,108.0,1011.0,2.9907621247113165,324.0,295.0,12010.68
P044,Product 044,202404,1030.0,52.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2024-04-01,2024,202404,617.76,473.8,1278.0,512.0,106.0,978.0,2.49609375,318.0,289.0,11618.640000000001
P044,Product 044,202405,972.0,58.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2024-05-01,2024,202405,689.04,447.12,1203.0,560.0,100.0,914.0,2.148214285714286,300.0,273.0,10858.320000000002
P044,Product 044,202406,875.0,97.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2024-06-01,2024,202406,1152.36,402.5,1186.0,609.0,99.0,778.0,1.9474548440065682,297.0,270.0,9242.640000000001
P044,Product 044,202407,785.0,90.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2024-07-01,2024,202407,1069.2,361.1,1108.0,665.0,92.0,695.0,1.6661654135338346,276.0,251.0,8256.6
P044,Product 044,202408,587.0,198.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2024-08-01,2024,202408,2352.24,270.02,1258.0,708.0,105.0,389.0,1.7768361581920904,315.0,286.0,4621.320000000001
P044,Product 044,202409,339.0,248.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2024-09-01,2024,202409,2946.24,155.94,1477.0,678.0,123.0,91.0,2.178466076696165,369.0,335.0,1081.0800000000002
P044,Product 044,202410,281.0,58.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2024-10-01,2024,202410,689.04,129.26,1463.0,650.0,122.0,223.0,2.250769230769231,366.0,333.0,2649.2400000000002
P044,Product 044,202411,233.0,48.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2024-11-01,2024,202411,570.24,107.18,1239.0,639.0,103.0,185.0,1.9389671361502347,309.0,281.0,2197.8
P044,Product 044,202412,119.0,114.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2024-12-01,2024,202412,1354.32,54.74,1260.0,627.0,105.0,5.0,2.0095693779904304,315.0,286.0,59.400000000000006
P044,Product 044,202501,39.0,80.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2025-01-01,2025,202501,950.4,17.94,1148.0,625.0,96.0,-41.0,1.8368,288.0,262.0,-487.08000000000004
P044,Product 044,202502,450.0,77.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2025-02-01,2025,202502,914.76,207.0,1191.0,566.0,99.0,373.0,2.104240282685512,297.0,270.0,4431.240000000001
P044,Product 044,202503,400.0,50.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2025-03-01,2025,202503,594.0,184.0,1170.0,509.0,98.0,350.0,2.298624754420432,294.0,267.0,4158.0
P044,Product 044,202504,339.0,61.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2025-04-01,2025,202504,724.68,155.94,1179.0,452.0,98.0,278.0,2.6084070796460175,294.0,267.0,3302.6400000000003
P044,Product 044,202505,51.0,288.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2025-05-01,2025,202505,3421.44,23.46,1409.0,375.0,117.0,-237.0,3.7573333333333334,351.0,319.0,-2815.5600000000004
P044,Product 044,202506,759.0,91.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2025-06-01,2025,202506,1081.08,349.14,1403.0,365.0,117.0,668.0,3.8438356164383563,351.0,319.0,7935.84
P044,Product 044,202507,671.0,88.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2025-07-01,2025,202507,1045.44,308.66,1401.0,356.0,117.0,583.0,3.9353932584269664,351.0,319.0,6926.040000000001
P044,Product 044,202508,412.0,259.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2025-08-01,2025,202508,3076.92,189.52,1462.0,341.0,122.0,153.0,4.287390029325513,366.0,333.0,1817.64
P044,Product 044,202509,347.0,65.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2025-09-01,2025,202509,772.2,159.62,1279.0,342.0,107.0,282.0,3.739766081871345,321.0,292.0,3350.1600000000003
P044,Product 044,202510,222.0,125.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2025-10-01,2025,202510,1485.0,102.12,1346.0,337.0,112.0,97.0,3.99406528189911,336.0,305.0,1152.3600000000001
P044,Product 044,202511,162.0,60.0,0.46,22,3,1.1,11.88,867,1118,1050,10299.96,13281.84,12474.0,11.88,2025-11-01,2025,202511,712.8,74.52,1358.0,331.0,113.0,102.0,4.102719033232629,339.0,308.0,1211.76
